,Index,header,NumberofInstances,Area,NumberofAttributes,DateDonated,MissingValues,NumberofWebHits,multivariate_data,time_series_data,data_generator_data,domain_theory_data,image_data,relational_data,sequential_data,spatial_data,univariate_data,spatio_temporal_data,text_data,transactional_data,num_data_characteristics,categorical_attributes,real_attributes,integer_attributes,no_listed_attributes,num_attribute_characteristics,causal_discover_task,classification_task,regression_task,function_learning_task,reccomendation_task,description_task,relational_learning_task,no_given_task,clustering_task,num_associated_tasks,source_institution_places,year_donated,year_month_donated,DatasetAge,DatapointCount,data_ext_url,small,dataset_URL,data_folder,shortname,dataset_count,max_size,sum_sizes,Percent of Summed File Sizes in Bytes,Percent of Summed Row Counts,Percent of Summed Datapoint Counts
163,473,Farm Ads Data Set,4143,Business,54877,10/18/2011,No,74326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Rutgers University', 'New Brunswick, NJ', 'United States', 'USA']]",2011,11-Oct,9,227355411.0,"[['farm-data.zip', '5M']]",0,Farm+Ads,/00218/,00218,1,5000000,5000000,4.829326345822228e-05,1.279455770965027e-05,4.825410144801036e-06
164,410,Fertility Data Set,100,Life,10,1/17/2013,No,201449,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['University of Alicante', 'Alicante', 'Spain', 'ESP']]",2013,13-Jan,7,1000.0,"[['fertility_Diagnosis.txt', '2K']]",1,Fertility,/00244/,00244,1,2000,2000,1.9317305383288912e-08,3.088235025259539e-07,2.122408313739687e-11
165,132,Firm-Teacher_Clave-Direction_Classification Data Set,10800,Other,20,4/24/2015,No,28904,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Oregon Institute of Technology', 'Klamath Falls, OR', 'United States', 'USA'], ['Portland State University', 'Portland, OR', 'United States', 'USA']]",2015,15-Apr,5,216000.0,"[['ClaveVectors_Firm-Teacher_Model.txt', '432K']]",1,Firm-Teacher_Clave-Direction_Classification,/00324/,00324,1,432000,432000,4.172537962790405e-06,3.335293827280302e-05,4.584401957677725e-09
166,184,First-order theorem proving Data Set,6118,Computer,51,4/17/2013,No,42987,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Cambridge', 'Cambridge', 'United Kingdom', 'GBR']]",2013,13-Apr,7,312018.0,"[['ml-prove.tar.gz', '1M']]",0,First-order+theorem+proving,/00249/,00249,1,1000000,1000000,9.658652691644457e-06,1.8893821884537858e-05,6.6222959723642975e-09
167,364,Flags Data Set,194,Other,30,5/15/1990,No,302025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['University of Nottingham', 'Nottingham', 'United Kingdom', 'GBR']]",1990,May-90,30,5820.0,"[['Index', '106B'], ['flag.data', '14K'], ['flag.names', '2K']]",1,Flags,/flags/,flags,1,14000,16106,1.352211376830224e-07,5.991175949003506e-07,1.235241638596498e-10
168,438,FMA: A Dataset For Music Analysis Data Set,106574,Computer,518,5/24/2017,No,84832,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,,2017,17-May,3,55205332.0,"[['fma.txt', '201B']]",1,FMA%3A+A+Dataset+For+Music+Analysis,/00386/,00386,1,201,201,1.9413891910205357e-09,0.0003291255595820101,1.171682555995596e-06
169,424,Folio Data Set,637,Other,20,7/5/2015,Yes,58783,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,"[['University of Mauritius', 'Moka', 'Mauritius', 'MUS']]",2015,15-Jul,5,12740.0,"[['.leaf_database.rar_old', '902M'], ['Folio%20Leaf%20Dataset.rar', '927M'], ['Plants%20list.pdf', '349K']]",0,Folio,/00338/,00338,1,927000000,1829349000,0.00895357104515441,1.9672057110903264e-06,2.703948191704362e-10
170,23,Forest Fires Data Set,517,Physical,13,2/29/2008,No,901139,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['University of Minho', 'Minho', 'Portugal', 'PRT']]",2008,8-Feb,12,6721.0,"[['forestfires.csv', '24K'], ['forestfires.names', '3K']]",1,Forest+Fires,/forest-fires/,forest-fires,1,24000,27000,2.3180766459946695e-07,1.5966175080591816e-06,1.4264706276644438e-10
171,297,Forest type mapping Data Set,326,Life,27,5/25/2015,No,58991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"[['Institute for Global Environmental Strategies', 'Kamiyamaguchi', 'Japan', 'JPN']]",2015,15-May,5,8802.0,"[['ForestTypes.zip', '29K']]",0,Forest+type+mapping,/00333/,00333,1,29000,29000,2.8010092805768925e-07,1.0067646182346097e-06,1.8681437977536726e-10
172,417,Function Finding Data Set,352,Physical,0,9/1/1990,No,54018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,"[['Rutgers University', 'New Brunswick, NJ', 'United States', 'USA']]",1990,Sep-90,30,0.0,"[['Index', '141B'], ['function-finding.data', '211K'], ['function-finding.names', '8K']]",1,Function+Finding,/function-finding/,function-finding,1,211000,219141,2.0379757179369803e-06,1.0870587288913577e-06,0.0
173,409,Gas Sensor Array Drift Dataset at Different Concentrations Data Set,13910,Computer,129,10/23/2013,No,69948,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,"[['University of California, San Diego', 'San Diego, CA', 'United States', 'USA']]",2013,13-Oct,7,1794390.0,"[['driftdataset.zip', '9M']]",0,Gas+Sensor+Array+Drift+Dataset+at+Different+Concentrations,/00270/,00270,1,9000000,9000000,8.69278742248001e-05,4.2957349201360186e-05,3.8084282540913575e-08
174,501,Gas Sensor Array Drift Dataset Data Set,13910,Computer,128,4/25/2012,No,143094,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of California, San Diego', 'San Diego, CA', 'United States', 'USA']]",2012,12-Apr,8,1780480.0,"[['Dataset.zip', '9M']]",0,Gas+Sensor+Array+Drift+Dataset,/00224/,00224,1,9000000,9000000,8.69278742248001e-05,4.2957349201360186e-05,3.7789055544472384e-08
175,314,Gas sensor array exposed to turbulent gas mixtures Data Set,180,Computer,150000,10/10/2014,No,41327,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['University of California, San Diego', 'San Diego, CA', 'United States', 'USA']]",2014,14-Oct,6,27000000.0,"[['dataset_two_gas_sources_.zip', '22M']]",0,Gas+sensor+array+exposed+to+turbulent+gas+mixtures,/00309/,00309,1,22000000,22000000,0.00021249035921617804,5.55882304546717e-07,5.730502447097156e-07
176,468,Gas sensor array temperature modulation Data Set,4095000,Computer,20,4/15/2019,No,20825,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['Institute of Bioengineering of Catalonia (IBEC)', 'Barcelona', 'Spain', 'ESP']]",2019,19-Apr,1,81900000.0,"[['README.txt', '5K'], ['gas-sensor-array-temperature-modulation.zip', '174M']]",0,Gas+sensor+array+temperature+modulation,/00487/,00487,1,174000000,174005000,0.0016806055683461353,0.012646322428437813,1.738252408952804e-06
177,17,Gas sensor array under dynamic gas mixtures Data Set,4178504,Computer,19,3/20/2015,No,52895,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['University of California, San Diego', 'San Diego, CA', 'United States', 'USA']]",2015,15-Mar,5,79391576.0,"[['data.zip', '351M']]",0,Gas+sensor+array+under+dynamic+gas+mixtures,/00322/,00322,1,351000000,351000000,0.0033901870947672043,0.012904202405987084,1.6850134094329622e-06
178,138,Gas sensor array under flow modulation Data Set,58,Computer,120432,9/10/2014,No,38476,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['Universitat Politecnica de Catalunya', 'Barcelona', 'Spain', 'ESP'], ['University of California, San Diego', 'San Diego, CA', 'United States', 'USA']]",2014,14-Sep,6,6985056.0,"[['pulmon.zip', '4M']]",0,Gas+sensor+array+under+flow+modulation,/00308/,00308,1,4000000,4000000,3.8634610766577826e-05,1.7911763146505326e-07,1.4825140926337285e-07
179,192,Gas sensor arrays in open sampling settings Data Set,18000,Computer,1950000,6/5/2013,No,46026,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of California, San Diego', 'San Diego, CA', 'United States', 'USA']]",2013,13-Jun,7,35100000000.0,"[['WTD_upload.zip', '7G']]",0,Gas+sensor+arrays+in+open+sampling+settings,/00251/,00251,1,7000000000,7000000000,0.06761056884151119,5.55882304546717e-05,0.0007449653181226302
180,104,Gas sensors for home activity monitoring Data Set,919438,Computer,11,7/15/2016,No,81785,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Institute for Bioengineering of Catalonia', 'Barcelona', 'Spain', 'ESP'], ['Universidad Autonoma de Madrid', 'Madrid', 'Spain', 'ESP'], ['University of California, San Diego', 'San Diego, CA', 'United States', 'USA'], ['Institute of Bioengineering of Catalonia (IBEC)', 'Barcelona', 'Spain', 'ESP']]",2016,16-Jul,4,10113818.0,"[['HT_Sensor_UCIsubmission.zip', '27M']]",0,Gas+sensors+for+home+activity+monitoring,/00362/,00362,1,27000000,27000000,0.0002607836226744003,0.00283944063515458,2.1465651406850096e-07
181,482,Gastrointestinal Lesions in Regular Colonoscopy Data Set,76,Computer,698,10/15/2016,No,17677,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Alcalá University', 'Alcalá de Henares', 'Spain', 'ESP']]",2016,16-Oct,4,53048.0,"[['gastroenterology_dataset.zip', '176K']]",0,Gastrointestinal+Lesions+in+Regular+Colonoscopy,/00408/,00408,1,176000,176000,1.6999228737294242e-06,2.3470586191972495e-07,1.1258951622726293e-09
182,335,gene expression cancer RNA-Seq Data Set,801,Life,20531,6/9/2016,No,59319,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"[['University of Genoa', 'Genoa', 'Italy', 'ITA']]",2016,16-Jun,4,16445331.0,"[['TCGA-PANCAN-HiSeq-801x20531.tar.gz', '69M']]",0,gene+expression+cancer+RNA-Seq,/00401/,00401,1,69000000,69000000,0.0006664470357234675,2.4736762552328905e-06,3.4903707236601006e-07
183,309,Geographical Original of Music Data Set,1059,Other,68,10/18/2014,No,86578,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['University of Nottingham', 'Nottingham', 'United Kingdom', 'GBR'], ['University of Manchester', 'Manchester', 'United Kingdom', 'GBR']]",2014,14-Oct,6,72012.0,"[['Geographical%20Original%20of%20Music.zip', '603K']]",0,Geographical+Original+of+Music,/00315/,00315,1,603000,603000,5.824167573061607e-06,3.270440891749852e-06,1.5283886748902235e-09
184,446,Geo-Magnetic field and WLAN dataset for indoor localisation from wristband and smartphone Data Set,153540,Computer,25,1/10/2017,No,31865,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,2,0,1,1,0,0,0,0,0,1,2,"[['University of Pisa', 'Pisa', 'Italy', 'ITA']]",2017,17-Jan,3,3838500.0,"[['Ipin2016Dataset.zip', '2M']]",0,Geo-Magnetic+field+and+WLAN+dataset+for+indoor+localisation+from+wristband+and+smartphone,/00377/,00377,1,2000000,2000000,1.9317305383288913e-05,0.00047416760577834963,8.146864312289789e-08
185,193,Gesture Phase Segmentation Data Set,9900,Other,50,6/18/2014,No,52373,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"[['University of São Paulo', 'Sao Paulo', 'Brazil', 'BRA']]",2014,14-Jun,6,495000.0,"[['gesture_phase_dataset.zip', '1M']]",0,Gesture+Phase+Segmentation,/00302/,00302,1,1000000,1000000,9.658652691644457e-06,3.057352675006944e-05,1.0505921153011452e-08
186,455,Gisette Data Set,13500,Computer,5000,2/29/2008,No,117652,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of California, Berkeley', 'Berkeley, CA', 'United States', 'USA']]",2008,8-Feb,12,67500000.0,"[['Dataset.pdf', '442K'], ['gisette_valid.labels', '2K']]",0,Gisette,/gisette/,gisette,1,442000,444000,4.2691244897068496e-06,4.1691172841003775e-05,1.4326256117742888e-06
187,109,Glass Identification Data Set,214,Physical,10,9/1/1987,No,348898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Home Office Forensic Science Service', 'Aldermaston', 'United Kingdom', 'GBR']]",1987,Sep-87,33,2140.0,"[['Index', '139B'], ['glass.data', '11K'], ['glass.names', '3K'], ['glass.tag', '780B']]",1,Glass+Identification,/glass/,glass,1,11000,14919,1.0624517960808901e-07,6.608822954055413e-07,4.5419537914029304e-11
188,360,GNFUV Unmanned Surface Vehicles Sensor Data Data Set,1672,Computer,5,5/6/2018,No,21198,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['University of Glasgow', 'Glasgow', 'United Kingdom', 'GBR']]",2018,18-May,2,8360.0,"[['GNFUV%20USV%20Dataset.zip', '490K']]",0,GNFUV+Unmanned+Surface+Vehicles+Sensor+Data,/00452/,00452,1,490000,490000,4.732739818905784e-06,5.163528962233949e-06,1.7743333502863787e-10
189,209,GNFUV Unmanned Surface Vehicles Sensor Data Set 2 Data Set,10190,Computer,6,9/13/2018,Yes,9780,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['University of Glasgow', 'Glasgow', 'United Kingdom', 'GBR']]",2018,18-Sep,2,61140.0,"[['CNFUV_Datasets.zip', '349K']]",0,GNFUV+Unmanned+Surface+Vehicles+Sensor+Data+Set+2,/00466/,00466,1,349000,349000,3.3708697893839153e-06,3.14691149073947e-05,1.2976404430204448e-09
190,379,GPS Trajectories Data Set,163,Computer,15,2/29/2016,Yes,107769,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,,2016,16-Feb,4,2445.0,"[['GPS%20Trajectory.rar', '215K']]",0,GPS+Trajectories,/00354/,00354,1,215000,215000,2.076610328703558e-06,5.033823091173049e-07,5.1892883270935356e-11
191,15,Grammatical Facial Expressions Data Set,27965,Computer,100,10/6/2014,No,71847,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"[['University of São Paulo', 'Sao Paulo', 'Brazil', 'BRA']]",2014,14-Oct,6,2796500.0,"[['grammatical_facial_expression.zip', '19M']]",0,Grammatical+Facial+Expressions,/00317/,00317,1,19000000,19000000,0.00018351440114124467,8.636249248138301e-05,5.935314849373035e-08
192,331,Greenhouse Gas Observing Network Data Set,2921,Physical,5232,4/16/2015,No,56093,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Massachusetts Institute of Technology', 'Boston, MA', 'United States', 'USA']]",2015,15-Apr,5,15282672.0,"[['ghg_data.zip', '68M']]",0,Greenhouse+Gas+Observing+Network,/00328/,00328,1,68000000,68000000,0.000656788383031823,9.020734508783113e-06,3.2436070108956736e-07
193,435,Haberman's Survival Data Set,306,Life,3,3/4/1999,No,211780,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of South Carolina', 'Columbia, SC', 'United States', 'USA'], ['University of Wisconsin', 'Madison, WI', 'United States', 'USA']]",1999,Mar-99,21,918.0,"[['haberman.data', '3K'], ['haberman.names', '1K']]",1,Haberman%27s+Survival,/haberman/,haberman,1,3000,4000,2.897595807493337e-08,9.449999177294189e-07,1.948370832013033e-11
194,346,Hayes-Roth Data Set,160,Social,5,3/1/1989,No,101315,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of California, Irvine', 'Irvine, CA', 'United States', 'USA']]",1989,Mar-89,31,800.0,"[['Index', '160B'], ['hayes-roth.data', '1K'], ['hayes-roth.names', '6K'], ['hayes-roth.test', '280B']]",1,Hayes-Roth,/hayes-roth/,hayes-roth,1,6000,7440,5.795191614986674e-08,4.941176040415262e-07,1.6979266509917497e-11
195,56,HCC Survival Data Set,165,Life,49,11/29/2017,Yes,32639,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['University of Coimbra', 'Coimbra', 'Portugal', 'PRT']]",2017,17-Nov,3,8085.0,"[['hcc-survival.zip', '11K']]",0,HCC+Survival,/00423/,00423,1,11000,11000,1.0624517960808901e-07,5.095587791678239e-07,1.7159671216585372e-10
196,317,Health News in Twitter Data Set,58000,Computer,25000,2/19/2018,No,48814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,"[['University of South Carolina', 'Columbia, SC', 'United States', 'USA']]",2018,18-Feb,2,1450000000.0,"[['Health-News-Tweets.zip', '3M']]",0,Health+News+in+Twitter,/00438/,00438,1,3000000,3000000,2.897595807493337e-05,0.00017911763146505325,3.0774920549225464e-05
197,22,Heart Disease Data Set,303,Life,75,7/1/1988,Yes,1270649,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,0,3,"[['University Hospital', 'Zurich', 'Switzerland', 'CHE'], ['University of California, Irvine', 'Irvine, CA', 'United States', 'USA'], ['Hungarian Institute of Cardiology', 'Budapest', 'Hungary', 'HUN']]",1988,Jul-88,32,22725.0,"[['Index', '644B'], ['WARNING', '407B'], ['ask-detrano', '587B'], ['bak', '6K'], ['cleve.mod', '23K'], ['cleveland.data', '59K'], ['heart-disease.names', '9K'], ['hungarian.data', '60K'], ['long-beach-va.data', '38K'], ['new.data', '380K'], ['processed.cleveland.data', '18K'], ['processed.hungarian.data', '10K'], ['processed.switzerland.data', '4K'], ['processed.va.data', '6K'], ['reprocessed.hungarian.data', '10K'], ['switzerland.data', '24K']]",0,Heart+Disease,/heart-disease/,heart-disease,1,380000,648638,3.6702880228248934e-06,9.357352126536403e-07,4.82317289297344e-10
198,392,Heart failure clinical records Data Set,299,Life,13,2/5/2020,No,8666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,1,0,0,0,0,0,1,2,"[['University of California, Irvine', 'Irvine, CA', 'United States', 'USA']]",2020,20-Feb,0,3887.0,"[['heart_failure_clinical_records_dataset.csv', '11K']]",1,Heart+failure+clinical+records,/00519/,00519,1,11000,11000,1.0624517960808901e-07,9.233822725526022e-07,8.249801115506164e-11
199,49,Hepatitis C Virus (HCV) for Egyptian patients Data Set,1385,Life,29,9/30/2019,No,47175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Ain Shams University', 'Cairo', 'Egypt', 'EGY']]",2019,19-Sep,1,40165.0,"[['HCV-Egy-Data.zip', '64K']]",0,Hepatitis+C+Virus+%28HCV%29+for+Egyptian+patients,/00503/,00503,1,64000,64000,6.181537722652452e-07,4.277205509984461e-06,8.524652992135454e-10
200,116,Hepatitis Data Set,155,Life,19,11/1/1988,Yes,256793,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,0,3,"[['Jozef Stefan Institute', 'Ljubljana', 'Slovenia', 'SVN'], ['Carnegie-Mellon University', 'Pittsburgh, PA', 'United States', 'USA']]",1988,Nov-88,32,2945.0,"[['Index', '147B'], ['hepatitis.data', '7K'], ['hepatitis.names', '3K']]",1,Hepatitis,/hepatitis/,hepatitis,1,7000,10147,6.76105688415112e-08,4.786764289152285e-07,6.25049248396338e-11
201,120,HEPMASS Data Set,10500000,Physical,28,1/28/2016,No,63325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of California, Irvine', 'Irvine, CA', 'United States', 'USA']]",2016,16-Jan,4,294000000.0,"[['1000_test.csv.gz', '830M'], ['1000_train.csv.gz', '1G'], ['all_test.csv.gz', '839M'], ['all_train.csv.gz', '1G'], ['not1000_test.csv.gz', '838M'], ['not1000_train.csv.gz', '1G']]",0,HEPMASS,/00347/,00347,1,1000000000,5507000000,0.009658652691644455,0.03242646776522516,6.23988044239468e-06
202,67,Heterogeneity Activity Recognition Data Set,43930257,Computer,16,10/26/2015,Yes,102017,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"[['Carnegie-Mellon University', 'Pittsburgh, PA', 'United States', 'USA'], ['Aarhus University', 'Aarhus', 'Denmark', 'DNK']]",2015,15-Oct,5,702884112.0,"[['Activity%20recognition%20exp.zip', '741M'], ['Still%20exp.zip', '42M']]",0,Heterogeneity+Activity+Recognition,/00344/,00344,1,741000000,783000000,0.007157061644508542,0.13566695833605305,1.4918070829043375e-05
203,48,HIGGS Data Set,11000000,Physical,28,2/12/2014,No,149351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of California, Irvine', 'Irvine, CA', 'United States', 'USA']]",2014,14-Feb,6,308000000.0,"[['HIGGS.csv.gz', '2G']]",0,HIGGS,/00280/,00280,1,2000000000,2000000000,0.01931730538328891,0.03397058527785493,6.537017606318237e-06
204,57,Hill-Valley Data Set,606,Other,101,3/20/2008,No,71030,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Carleton University', 'Ottawa', 'Canada', 'CAN']]",2008,8-Mar,12,61206.0,"[['Hill-Valley.names', '2K'], ['Hill_Valley_sample_arff.text', '2K'], ['Hill_Valley_visual_examples.jpg', '50K'], ['Hill_Valley_with_noise_Testing.data', '411K'], ['Hill_Valley_with_noise_Training.data', '407K'], ['Hill_Valley_without_noise_Testing.data', '705K'], ['Hill_Valley_without_noise_Training.data', '705K']]",1,Hill-Valley,/hill-valley/,hill-valley,1,705000,2282000,6.809350147609341e-06,1.8714704253072807e-06,1.299041232507513e-09
205,148,HIV-1 protease cleavage Data Set,6590,Life,1,4/25/2015,No,60295,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Halmstad University', 'Halmstad', 'Sweden', 'SWE']]",2015,15-Apr,5,6590.0,"[['newHIV-1_data.zip', '115K']]",0,HIV-1+protease+cleavage,/00330/,00330,1,115000,115000,1.1107450595391124e-06,2.0351468816460363e-05,1.3986670787544538e-10
206,311,Horse Colic Data Set,368,Life,27,8/6/1989,Yes,147494,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,0,3,"[['NASA', 'Washington, DC', 'United States', 'USA']]",1989,Aug-89,31,9936.0,"[['Index', '212B'], ['horse-colic.data', '24K'], ['horse-colic.names', '8K'], ['horse-colic.names.original', '9K'], ['horse-colic.test', '5K']]",1,Horse+Colic,/horse-colic/,horse-colic,1,24000,46212,2.3180766459946695e-07,1.1364704892955104e-06,2.1088249005317533e-10
207,187,HTRU2 Data Set,17898,Physical,9,2/14/2017,No,61898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"[['University of Manchester', 'Manchester', 'United Kingdom', 'GBR']]",2017,17-Feb,3,161082.0,"[['HTRU2.zip', '1M']]",0,HTRU2,/00372/,00372,1,1000000,1000000,9.658652691644457e-06,5.5273230482095226e-05,3.4188177599381632e-09
208,226,Human Activity Recognition from Continuous Ambient Sensor Data Data Set,13956534,Other,37,9/20/2019,Yes,22345,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Washington State University', 'Pullman, WA', 'United States', 'USA']]",2019,19-Sep,1,516391758.0,"[['casas-dataset.zip', '12G']]",0,Human+Activity+Recognition+from+Continuous+Ambient+Sensor+Data,/00506/,00506,1,12000000000,12000000000,0.11590383229973347,0.04310105713002561,1.0959941603258527e-05
209,452,Human Activity Recognition Using Smartphones Data Set,10299,Computer,561,12/10/2012,No,1010043,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,"[['Universite degli Studi di Genova', 'Genoa', 'Italy', 'ITA'], ['Universitat Politecnica de Catalunya', 'Barcelona', 'Spain', 'ESP'], ['University of Genoa', 'Genoa', 'Italy', 'ITA']]",2012,12-Dec,8,5777739.0,"[['UCI%20HAR%20Dataset.names', '6K'], ['UCI%20HAR%20Dataset.zip', '58M']]",0,Human+Activity+Recognition+Using+Smartphones,/00240/,00240,1,58000000,58006000,0.0005602018561153784,3.180573252514799e-05,1.2262721288218027e-07
210,402,"Hybrid Indoor Positioning Dataset from WiFi RSSI, Bluetooth and magnetometer Data Set",1540,Computer,65,12/18/2016,Yes,14791,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Miskolc', 'Miskolc', 'Hungary', 'HUN']]",2016,16-Dec,4,100100.0,"[['dataset.zip', '710K']]",0,Hybrid+Indoor+Positioning+Dataset+from+WiFi+RSSI%2C+Bluetooth+and+magnetometer,/00402/,00402,1,710000,710000,6.857643411067564e-06,4.7558819388996904e-06,2.124530722053427e-09
211,420,ICMLA 2014 Accepted Papers Data Set Data Set,105,Other,5,2/19/2018,No,15332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,"[['Universidad San Francisco de Quito', 'Quito', 'Ecuador', 'ECU']]",2018,18-Feb,2,525.0,"[['ICMLA_2014.csv', '122K']]",1,ICMLA+2014+Accepted+Papers+Data+Set,/00434/,00434,1,122000,122000,1.1783556283806236e-06,3.2426467765225157e-07,1.1142643647133358e-11
212,214,IDA2016Challenge Data Set,76000,Computer,171,1/17/2017,Yes,16487,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Stockholm University', 'Stockholm', 'Sweden', 'SWE']]",2017,17-Jan,3,12996000.0,"[['to_uci.zip', '19M']]",0,IDA2016Challenge,/00414/,00414,1,19000000,19000000,0.00018351440114124467,0.00023470586191972497,2.7582818445360973e-07
213,411,ILPD (Indian Liver Patient Dataset) Data Set,583,Life,10,5/21/2012,No,133380,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Aditya Instutute of Technology and Management', 'Andhra Pradesh,  India', 'India', 'IND']]",2012,12-May,8,5830.0,"[['Indian%20Liver%20Patient%20Dataset%20(ILPD).csv', '23K']]",1,ILPD+%28Indian+Liver+Patient+Dataset%29,/00225/,00225,1,23000,23000,2.221490119078225e-07,1.8004410197263113e-06,1.2373640469102376e-10
